TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,Target
332.0,Debit,Charlotte,ATM,69.0,Retired,17.0,1.0,5943.13,2024-11-04 08:07:03,TA_Bin_3,Senior,1
118.1,Debit,Memphis,Online,54.0,Engineer,167.0,1.0,895.6599999999999,2024-11-04 08:09:14,TA_Bin_2,Senior,0
84.59,Credit,Las Vegas,Branch,67.0,Doctor,10.0,1.0,5669.1,2024-11-04 08:07:12,TA_Bin_2,Senior,1
295.64,Debit,Jacksonville,Online,21.0,Student,82.0,1.0,1061.96,2024-11-04 08:10:41,TA_Bin_3,Youth,0
514.33,Debit,Philadelphia,Branch,25.0,Student,160.0,1.0,1592.94,2024-11-04 08:12:17,TA_Bin_4,Youth,2
992.17,Debit,San Antonio,ATM,43.0,Doctor,169.0,1.0,6215.96,2024-11-04 08:12:19,TA_Bin_4,Adult,2
94.59,Debit,Washington,Online,39.0,Doctor,34.0,1.0,6171.89,2024-11-04 08:10:37,TA_Bin_2,Adult,0
80.43,Debit,Columbus,Branch,59.0,Retired,157.0,1.0,5987.67,2024-11-04 08:08:18,TA_Bin_2,Senior,3
54.25,Debit,Virginia Beach,Online,68.0,Doctor,37.0,1.0,14783.33,2024-11-04 08:08:53,TA_Bin_1,Senior,3
518.85,Debit,Kansas City,Online,22.0,Student,82.0,1.0,1806.0,2024-11-04 08:06:37,TA_Bin_4,Youth,1
10.649999999999977,Debit,Louisville,Online,54.0,Doctor,161.0,1.0,13240.720000000001,2024-11-04 08:10:21,TA_Bin_1,Senior,0
198.62,Credit,Tucson,Branch,27.0,Student,84.0,1.0,1196.0699999999993,2024-11-04 08:06:38,TA_Bin_2,Youth,1
107.03,Debit,Miami,Branch,27.0,Student,73.0,1.0,1408.0699999999997,2024-11-04 08:12:13,TA_Bin_2,Youth,2
346.11,Debit,Dallas,Branch,41.0,Engineer,213.0,1.0,9551.64,2024-11-04 08:08:03,TA_Bin_3,Adult,3
138.06,Debit,Charlotte,Branch,44.0,Engineer,159.0,1.0,1070.4699999999998,2024-11-04 08:06:52,TA_Bin_2,Adult,1
158.02,Debit,New York,ATM,49.0,Engineer,120.0,1.0,9374.24,2024-11-04 08:09:57,TA_Bin_2,Adult,0
830.01,Credit,Chicago,Online,66.0,Retired,96.0,1.0,4253.18,2024-11-04 08:11:27,TA_Bin_4,Senior,2
435.5,Debit,Oklahoma City,ATM,55.0,Retired,112.0,1.0,6981.03,2024-11-04 08:09:40,TA_Bin_4,Senior,0
110.49000000000001,Debit,Raleigh,Online,57.0,Doctor,48.0,1.0,10483.93,2024-11-04 08:12:20,TA_Bin_2,Senior,2
329.4,Debit,Denver,Online,34.0,Doctor,68.0,1.0,9588.07,2024-11-04 08:07:55,TA_Bin_3,Youth,3
635.4,Debit,Denver,ATM,47.0,Doctor,106.0,1.0,1238.1099999999997,2024-11-04 08:11:45,TA_Bin_4,Adult,2
769.97,Debit,San Diego,Branch,22.0,Student,23.0,1.0,1244.9300000000003,2024-11-04 08:09:51,TA_Bin_4,Youth,0
175.07,Debit,Colorado Springs,Branch,26.0,Student,169.0,1.0,1040.25,2024-11-04 08:08:15,TA_Bin_2,Youth,3
7.310000000000002,Debit,Las Vegas,Branch,78.0,Retired,282.0,1.0,5757.67,2024-11-04 08:07:15,TA_Bin_1,Senior,1
175.15,Debit,Detroit,ATM,27.0,Student,32.0,1.0,1712.65,2024-11-04 08:09:45,TA_Bin_2,Youth,0
121.82,Debit,Dallas,Online,60.0,Doctor,119.0,1.0,13293.83,2024-11-04 08:11:30,TA_Bin_2,Senior,2
56.120000000000005,Debit,El Paso,ATM,30.0,Doctor,102.0,1.0,8839.67,2024-11-04 08:09:30,TA_Bin_1,Youth,0
424.7,Credit,Miami,Online,56.0,Retired,178.0,1.0,6239.89,2024-11-04 08:08:25,TA_Bin_4,Senior,3
35.16,Debit,Chicago,Branch,32.0,Engineer,130.0,1.0,8459.18,2024-11-04 08:10:34,TA_Bin_1,Youth,0
35.72999999999999,Debit,Miami,Branch,65.0,Doctor,87.0,1.0,9073.17,2024-11-04 08:11:09,TA_Bin_1,Senior,2
3.4399999999999977,Debit,Fort Worth,ATM,78.0,Retired,108.0,1.0,7561.33,2024-11-04 08:12:20,TA_Bin_1,Senior,2
139.03,Credit,Los Angeles,Online,50.0,Engineer,81.0,1.0,2276.57,2024-11-04 08:11:29,TA_Bin_2,Adult,2
254.92,Credit,San Antonio,ATM,28.0,Engineer,169.0,1.0,2791.12,2024-11-04 08:07:18,TA_Bin_3,Youth,1
115.11000000000001,Debit,Albuquerque,Online,28.0,Engineer,139.0,1.0,9808.97,2024-11-04 08:10:18,TA_Bin_2,Youth,0
171.11,Debit,San Francisco,ATM,57.0,Retired,171.0,1.0,6324.09,2024-11-04 08:08:40,TA_Bin_2,Senior,3
168.54,Debit,Oklahoma City,ATM,70.0,Doctor,142.0,2.0,13406.0,2024-11-04 08:08:14,TA_Bin_2,Senior,3
420.76,Debit,Miami,Branch,51.0,Retired,76.0,1.0,6581.55,2024-11-04 08:08:38,TA_Bin_4,Adult,3
408.46,Debit,Raleigh,Branch,64.0,Retired,28.0,1.0,3140.79,2024-11-04 08:08:20,TA_Bin_4,Senior,3
1162.42,Credit,Detroit,Online,30.0,Doctor,45.0,1.0,10357.26,2024-11-04 08:09:09,TA_Bin_4,Youth,3
342.17,Credit,New York,Branch,21.0,Student,247.0,1.0,461.8299999999999,2024-11-04 08:08:32,TA_Bin_3,Youth,3
580.71,Debit,Philadelphia,ATM,53.0,Engineer,95.0,1.0,5670.0,2024-11-04 08:10:54,TA_Bin_4,Adult,2
821.54,Credit,Atlanta,Branch,79.0,Retired,36.0,1.0,4040.32,2024-11-04 08:11:57,TA_Bin_4,Senior,2
253.47,Debit,Atlanta,Branch,20.0,Student,238.0,1.0,220.51000000000022,2024-11-04 08:08:12,TA_Bin_3,Youth,3
22.81000000000003,Debit,New York,Online,62.0,Retired,75.0,1.0,3634.76,2024-11-04 08:07:59,TA_Bin_1,Senior,3
266.57,Credit,Boston,Online,39.0,Engineer,96.0,1.0,7180.48,2024-11-04 08:07:10,TA_Bin_3,Adult,1
374.61,Credit,Mesa,Online,75.0,Retired,37.0,1.0,1389.71,2024-11-04 08:11:24,TA_Bin_3,Senior,2
339.35,Credit,Boston,ATM,78.0,Retired,70.0,1.0,5002.7,2024-11-04 08:08:17,TA_Bin_3,Senior,3
810.36,Debit,Columbus,ATM,20.0,Student,67.0,1.0,9239.12,2024-11-04 08:07:19,TA_Bin_4,Youth,1
9.829999999999984,Debit,Memphis,ATM,24.0,Student,86.0,1.0,666.4200000000001,2024-11-04 08:09:03,TA_Bin_1,Youth,3
135.57,Credit,Boston,Branch,51.0,Doctor,116.0,1.0,11351.64,2024-11-04 08:11:44,TA_Bin_2,Adult,2
340.05,Debit,Detroit,ATM,43.0,Engineer,37.0,1.0,7234.15,2024-11-04 08:07:43,TA_Bin_3,Adult,1
283.45,Debit,Colorado Springs,Branch,27.0,Engineer,127.0,1.0,2049.51,2024-11-04 08:08:51,TA_Bin_3,Youth,3
100.99000000000001,Debit,New York,ATM,68.0,Doctor,114.0,1.0,8865.27,2024-11-04 08:09:12,TA_Bin_2,Senior,3
90.88,Debit,Albuquerque,Branch,18.0,Student,176.0,1.0,3908.47,2024-11-04 08:07:13,TA_Bin_2,Youth,1
655.15,Debit,Seattle,ATM,26.0,Engineer,264.0,1.0,5587.44,2024-11-04 08:07:15,TA_Bin_4,Youth,1
320.55,Debit,Milwaukee,Online,50.0,Engineer,118.0,1.0,438.75,2024-11-04 08:08:14,TA_Bin_3,Adult,3
41.50999999999999,Debit,Phoenix,Online,28.0,Student,48.0,1.0,609.6000000000004,2024-11-04 08:11:54,TA_Bin_1,Youth,2
71.53,Credit,Jacksonville,Branch,68.0,Retired,39.0,1.0,2393.73,2024-11-04 08:12:00,TA_Bin_1,Senior,2
467.13,Credit,Kansas City,Branch,54.0,Retired,45.0,1.0,3914.84,2024-11-04 08:06:58,TA_Bin_4,Senior,1
235.4,Debit,Detroit,Branch,28.0,Student,70.0,1.0,818.3599999999997,2024-11-04 08:10:13,TA_Bin_3,Youth,0
159.32,Debit,Seattle,Branch,18.0,Student,100.0,1.0,304.4399999999996,2024-11-04 08:10:32,TA_Bin_2,Youth,0
50.829999999999984,Credit,Philadelphia,Online,30.0,Doctor,48.0,1.0,9553.42,2024-11-04 08:10:06,TA_Bin_1,Youth,0
56.889999999999986,Credit,Houston,Branch,59.0,Engineer,56.0,1.0,3034.67,2024-11-04 08:09:52,TA_Bin_1,Senior,0
20.220000000000027,Debit,Jacksonville,ATM,43.0,Engineer,138.0,1.0,5515.32,2024-11-04 08:06:32,TA_Bin_1,Adult,1
50.400000000000006,Debit,San Antonio,Branch,36.0,Doctor,84.0,1.0,1677.0100000000002,2024-11-04 08:07:17,TA_Bin_1,Adult,1
73.88,Debit,Los Angeles,Branch,53.0,Retired,131.0,1.0,4055.55,2024-11-04 08:08:11,TA_Bin_1,Adult,3
119.61000000000001,Debit,San Diego,ATM,33.0,Doctor,53.0,1.0,9899.94,2024-11-04 08:07:28,TA_Bin_2,Youth,1
116.57999999999998,Debit,Raleigh,Branch,43.0,Engineer,247.0,1.0,2620.74,2024-11-04 08:06:50,TA_Bin_2,Adult,1
391.96,Debit,Nashville,ATM,64.0,Retired,79.0,1.0,2174.16,2024-11-04 08:06:47,TA_Bin_3,Senior,1
156.26,Credit,Virginia Beach,Branch,46.0,Engineer,160.0,1.0,7854.1,2024-11-04 08:09:29,TA_Bin_2,Adult,0
427.0,Credit,Oklahoma City,Branch,49.0,Engineer,163.0,1.0,8253.65,2024-11-04 08:07:30,TA_Bin_4,Adult,1
443.68,Debit,Tucson,ATM,18.0,Student,137.0,1.0,874.1499999999996,2024-11-04 08:10:26,TA_Bin_4,Youth,0
101.75999999999999,Debit,Philadelphia,Branch,31.0,Doctor,26.000000000000014,1.0,6043.25,2024-11-04 08:11:08,TA_Bin_2,Youth,2
67.57,Debit,Charlotte,Branch,37.0,Engineer,107.0,1.0,2766.12,2024-11-04 08:11:15,TA_Bin_1,Adult,2
326.29,Debit,Denver,Online,56.0,Engineer,179.0,1.0,8171.26,2024-11-04 08:10:44,TA_Bin_3,Senior,0
158.56,Debit,Sacramento,ATM,33.0,Doctor,100.0,1.0,5401.21,2024-11-04 08:10:48,TA_Bin_2,Youth,2
56.02000000000001,Debit,Memphis,Online,27.0,Student,142.0,1.0,3548.02,2024-11-04 08:07:58,TA_Bin_1,Youth,3
288.28,Debit,Portland,Online,27.0,Student,36.0,1.0,160.82999999999993,2024-11-04 08:06:33,TA_Bin_3,Youth,1
245.67,Credit,Portland,Branch,24.0,Student,107.0,1.0,752.25,2024-11-04 08:07:45,TA_Bin_3,Youth,1
114.35,Credit,El Paso,Branch,41.0,Engineer,21.0,1.0,469.1199999999999,2024-11-04 08:10:13,TA_Bin_2,Adult,0
373.27,Credit,Miami,Online,61.0,Doctor,79.0,1.0,8441.61,2024-11-04 08:06:36,TA_Bin_3,Senior,1
504.63,Debit,Portland,Online,60.0,Engineer,168.0,1.0,3806.16,2024-11-04 08:07:50,TA_Bin_4,Senior,3
820.15,Debit,Kansas City,Branch,47.0,Doctor,181.0,1.0,8802.97,2024-11-04 08:10:34,TA_Bin_4,Adult,0
986.81,Credit,Houston,Online,68.0,Doctor,127.0,1.0,14881.77,2024-11-04 08:09:09,TA_Bin_4,Senior,3
8.370000000000005,Debit,Colorado Springs,ATM,63.0,Retired,135.0,1.0,1106.3400000000006,2024-11-04 08:11:23,TA_Bin_1,Senior,2
197.49,Credit,Fresno,Online,53.0,Retired,30.0,1.0,5005.33,2024-11-04 08:06:40,TA_Bin_2,Adult,1
637.97,Debit,New York,Branch,58.0,Retired,90.0,1.0,7949.03,2024-11-04 08:07:56,TA_Bin_4,Senior,3
13.519999999999982,Debit,Seattle,ATM,26.0,Student,65.0,1.0,259.77000000000044,2024-11-04 08:06:30,TA_Bin_1,Youth,1
432.1,Debit,San Francisco,ATM,49.0,Engineer,240.0,1.0,2114.3,2024-11-04 08:10:16,TA_Bin_4,Adult,0
375.17,Debit,Fort Worth,ATM,51.0,Engineer,66.0,2.0,5495.3,2024-11-04 08:11:26,TA_Bin_3,Adult,2
642.68,Debit,Fresno,Branch,50.0,Doctor,94.0,1.0,8461.46,2024-11-04 08:08:38,TA_Bin_4,Adult,3
78.44,Credit,San Jose,Online,52.0,Retired,292.0,1.0,6870.84,2024-11-04 08:10:39,TA_Bin_1,Adult,0
139.72,Debit,Memphis,Branch,49.0,Engineer,201.0,1.0,5058.83,2024-11-04 08:08:24,TA_Bin_2,Adult,3
499.99,Debit,San Jose,Branch,31.0,Engineer,296.0,1.0,8885.0,2024-11-04 08:09:05,TA_Bin_4,Youth,3
10.069999999999993,Debit,Albuquerque,Online,24.0,Student,49.0,1.0,530.8099999999995,2024-11-04 08:08:57,TA_Bin_1,Youth,3
120.62,Debit,Raleigh,ATM,23.0,Student,85.0,1.0,9379.53,2024-11-04 08:06:39,TA_Bin_2,Youth,1
578.49,Debit,Nashville,Branch,59.0,Retired,180.0,1.0,6475.13,2024-11-04 08:06:50,TA_Bin_4,Senior,1
280.92,Debit,Phoenix,Online,41.0,Doctor,168.0,1.0,5298.85,2024-11-04 08:06:41,TA_Bin_3,Adult,1
42.420000000000016,Debit,Sacramento,Online,21.0,Student,102.0,1.0,490.5699999999997,2024-11-04 08:09:11,TA_Bin_1,Youth,3
77.03,Debit,Fresno,ATM,67.0,Doctor,259.0,1.0,11310.27,2024-11-04 08:08:06,TA_Bin_1,Senior,3
22.590000000000003,Debit,Seattle,ATM,62.0,Retired,45.0,1.0,3988.75,2024-11-04 08:08:22,TA_Bin_1,Senior,3
568.76,Debit,Baltimore,ATM,51.0,Retired,155.0,1.0,7484.32,2024-11-04 08:12:09,TA_Bin_4,Adult,2
105.94,Debit,Oklahoma City,Branch,51.0,Engineer,207.0,1.0,5963.1,2024-11-04 08:09:59,TA_Bin_2,Adult,0
350.15,Credit,Fresno,ATM,21.0,Student,195.0,1.0,296.47000000000025,2024-11-04 08:08:37,TA_Bin_3,Youth,3
1151.18,Debit,Kansas City,ATM,65.0,Doctor,105.0,1.0,1100.0599999999995,2024-11-04 08:07:02,TA_Bin_4,Senior,1
183.67,Debit,San Diego,Online,19.0,Student,238.0,1.0,910.2600000000002,2024-11-04 08:11:05,TA_Bin_2,Youth,2
278.27,Debit,Tucson,Branch,29.0,Doctor,123.0,1.0,6684.34,2024-11-04 08:09:58,TA_Bin_3,Youth,0
470.3,Debit,Austin,ATM,40.0,Doctor,88.0,1.0,8524.09,2024-11-04 08:08:00,TA_Bin_4,Adult,3
261.69,Debit,Philadelphia,ATM,53.0,Retired,84.0,1.0,5126.65,2024-11-04 08:09:09,TA_Bin_3,Adult,3
365.04,Debit,Virginia Beach,Branch,22.0,Student,94.0,1.0,873.8900000000003,2024-11-04 08:12:08,TA_Bin_3,Youth,2
211.1,Debit,Miami,Branch,57.0,Retired,136.0,1.0,7059.77,2024-11-04 08:07:01,TA_Bin_3,Senior,1
21.48999999999998,Debit,Denver,ATM,58.0,Doctor,240.0,1.0,11991.24,2024-11-04 08:08:08,TA_Bin_1,Senior,3
63.579999999999984,Debit,Columbus,ATM,18.0,Student,199.0,1.0,8086.04,2024-11-04 08:11:56,TA_Bin_1,Youth,2
321.86,Debit,San Antonio,ATM,63.0,Doctor,167.0,1.0,12626.49,2024-11-04 08:06:35,TA_Bin_3,Senior,1
12.110000000000014,Debit,Jacksonville,Branch,75.0,Retired,127.0,1.0,1730.2799999999997,2024-11-04 08:07:10,TA_Bin_1,Senior,1
642.54,Debit,Milwaukee,Branch,44.0,Engineer,28.0,1.0,3143.17,2024-11-04 08:10:37,TA_Bin_4,Adult,0
210.45,Debit,Las Vegas,ATM,27.0,Student,146.0,1.0,1242.4899999999998,2024-11-04 08:06:24,TA_Bin_3,Youth,1
313.65,Credit,Chicago,Branch,55.0,Retired,173.0,1.0,1886.3599999999997,2024-11-04 08:10:49,TA_Bin_3,Senior,2
99.75999999999999,Debit,Sacramento,Branch,26.0,Student,131.0,1.0,416.8900000000003,2024-11-04 08:06:26,TA_Bin_2,Youth,1
115.32,Debit,Denver,Branch,53.0,Retired,113.0,1.0,5929.08,2024-11-04 08:08:36,TA_Bin_2,Adult,3
33.610000000000014,Debit,Milwaukee,Online,23.0,Student,72.0,1.0,479.0799999999999,2024-11-04 08:08:40,TA_Bin_1,Youth,3
498.59,Credit,Oklahoma City,Online,33.0,Doctor,32.0,1.0,5862.99,2024-11-04 08:06:58,TA_Bin_4,Youth,1
98.81,Debit,San Francisco,Branch,27.0,Student,91.0,1.0,797.1000000000004,2024-11-04 08:08:11,TA_Bin_2,Youth,3
1.8700000000000045,Debit,Washington,ATM,65.0,Retired,147.0,1.0,7287.94,2024-11-04 08:09:48,TA_Bin_1,Senior,0
78.92000000000002,Credit,Jacksonville,Online,59.0,Engineer,95.0,1.0,5624.86,2024-11-04 08:08:28,TA_Bin_1,Senior,3
194.29,Credit,Seattle,Branch,39.0,Engineer,10.0,1.0,2988.41,2024-11-04 08:08:57,TA_Bin_2,Adult,3
28.72999999999999,Debit,Kansas City,ATM,53.0,Engineer,185.0,1.0,2712.96,2024-11-04 08:08:37,TA_Bin_1,Adult,3
105.53,Debit,Colorado Springs,Online,24.0,Student,88.0,1.0,1433.6599999999999,2024-11-04 08:10:14,TA_Bin_2,Youth,0
737.34,Debit,Miami,Online,30.0,Doctor,34.0,1.0,7336.56,2024-11-04 08:08:06,TA_Bin_4,Youth,3
237.86,Debit,Philadelphia,ATM,18.0,Student,210.0,1.0,475.6300000000001,2024-11-04 08:10:20,TA_Bin_3,Youth,0
409.61,Debit,Kansas City,Branch,65.0,Doctor,89.0,1.0,11698.15,2024-11-04 08:10:16,TA_Bin_4,Senior,0
75.53,Credit,Fresno,Online,21.0,Student,157.0,1.0,1034.35,2024-11-04 08:07:11,TA_Bin_1,Youth,1
72.75,Debit,Phoenix,ATM,64.0,Doctor,15.0,1.0,12042.79,2024-11-04 08:07:19,TA_Bin_1,Senior,1
39.110000000000014,Debit,Columbus,Online,26.0,Student,143.0,1.0,518.54,2024-11-04 08:08:27,TA_Bin_1,Youth,3
729.38,Debit,Los Angeles,ATM,68.0,Doctor,90.0,1.0,9127.65,2024-11-04 08:08:16,TA_Bin_4,Senior,3
137.49,Debit,Fort Worth,ATM,34.0,Engineer,50.0,1.0,4471.05,2024-11-04 08:07:04,TA_Bin_2,Youth,1
504.71,Debit,Detroit,Online,29.0,Engineer,61.0,1.0,6214.54,2024-11-04 08:08:37,TA_Bin_4,Youth,3
371.47,Credit,Milwaukee,Branch,24.0,Student,58.0,1.0,1187.0400000000004,2024-11-04 08:07:09,TA_Bin_3,Youth,1
430.35,Debit,Charlotte,Online,36.0,Doctor,205.0,1.0,354.89999999999964,2024-11-04 08:10:51,TA_Bin_4,Adult,2
230.32,Debit,Las Vegas,Branch,35.0,Engineer,56.0,1.0,791.46,2024-11-04 08:08:34,TA_Bin_3,Youth,3
121.70999999999998,Debit,Chicago,ATM,52.0,Retired,140.0,1.0,5878.89,2024-11-04 08:11:23,TA_Bin_2,Adult,2
98.87,Debit,Detroit,Online,20.0,Student,179.0,1.0,533.1999999999998,2024-11-04 08:06:58,TA_Bin_2,Youth,1
117.55000000000001,Debit,Fresno,ATM,24.0,Student,35.0,1.0,897.9400000000005,2024-11-04 08:11:13,TA_Bin_2,Youth,2
244.64,Debit,Tucson,Branch,30.0,Doctor,103.0,1.0,9159.56,2024-11-04 08:06:53,TA_Bin_3,Youth,1
321.93,Debit,Nashville,ATM,45.0,Engineer,12.0,1.0,4392.73,2024-11-04 08:07:51,TA_Bin_3,Adult,3
1092.73,Debit,Columbus,Branch,58.0,Retired,11.0,1.0,1390.98,2024-11-04 08:07:50,TA_Bin_4,Senior,3
283.23,Debit,El Paso,Online,40.0,Engineer,98.0,1.0,2008.77,2024-11-04 08:07:38,TA_Bin_3,Adult,1
346.65,Debit,Washington,Online,30.0,Engineer,60.0,1.0,6356.96,2024-11-04 08:06:58,TA_Bin_3,Youth,1
381.62,Debit,Las Vegas,Online,64.0,Retired,164.0,1.0,6009.12,2024-11-04 08:11:46,TA_Bin_3,Senior,2
388.65,Debit,Oklahoma City,ATM,76.0,Retired,43.0,1.0,7896.85,2024-11-04 08:08:15,TA_Bin_3,Senior,3
29.22,Debit,San Antonio,ATM,24.0,Student,151.0,1.0,1649.4300000000003,2024-11-04 08:09:03,TA_Bin_1,Youth,3
46.75,Debit,Colorado Springs,Branch,67.0,Retired,150.0,1.0,2840.43,2024-11-04 08:09:20,TA_Bin_1,Senior,0
348.64,Debit,San Jose,Online,57.0,Retired,128.0,1.0,3274.96,2024-11-04 08:11:22,TA_Bin_3,Senior,2
319.17,Debit,Tucson,Online,73.0,Retired,81.0,1.0,6501.56,2024-11-04 08:08:49,TA_Bin_3,Senior,3
73.94999999999999,Debit,Kansas City,ATM,26.0,Student,76.0,1.0,363.9200000000001,2024-11-04 08:07:22,TA_Bin_1,Youth,1
389.63,Debit,Mesa,Online,27.0,Engineer,99.0,1.0,9748.48,2024-11-04 08:08:55,TA_Bin_3,Youth,3
217.61,Debit,Chicago,ATM,19.0,Student,45.0,1.0,1404.5299999999997,2024-11-04 08:10:08,TA_Bin_3,Youth,0
199.84,Debit,Dallas,ATM,21.0,Student,150.0,1.0,706.4400000000005,2024-11-04 08:09:14,TA_Bin_2,Youth,0
56.349999999999994,Debit,Charlotte,ATM,44.0,Doctor,75.0,1.0,5095.73,2024-11-04 08:07:36,TA_Bin_1,Adult,1
248.95,Credit,San Francisco,Branch,65.0,Retired,29.0,1.0,3059.79,2024-11-04 08:09:32,TA_Bin_3,Senior,0
142.58,Debit,San Antonio,ATM,33.0,Engineer,145.0,1.0,7844.23,2024-11-04 08:06:46,TA_Bin_2,Youth,1
1020.73,Debit,Fort Worth,ATM,28.0,Student,87.0,1.0,1119.6100000000001,2024-11-04 08:11:32,TA_Bin_4,Youth,2
333.78,Debit,San Diego,ATM,60.0,Retired,98.0,1.0,6810.94,2024-11-04 08:07:50,TA_Bin_3,Senior,3
332.59,Debit,San Antonio,Online,55.0,Retired,143.0,1.0,1457.0699999999997,2024-11-04 08:09:05,TA_Bin_3,Senior,3
236.81,Debit,Oklahoma City,Branch,22.0,Student,15.0,1.0,813.6800000000003,2024-11-04 08:07:18,TA_Bin_3,Youth,1
417.8,Credit,Philadelphia,Branch,27.0,Student,130.0,1.0,1518.8199999999997,2024-11-04 08:09:17,TA_Bin_4,Youth,0
319.27,Debit,San Antonio,ATM,50.0,Doctor,150.0,1.0,10269.78,2024-11-04 08:12:18,TA_Bin_3,Adult,2
384.1,Debit,Detroit,Branch,42.0,Engineer,172.0,1.0,672.79,2024-11-04 08:11:42,TA_Bin_3,Adult,2
820.62,Credit,Fresno,Branch,61.0,Doctor,158.0,1.0,6024.8,2024-11-04 08:07:28,TA_Bin_4,Senior,1
474.77,Credit,Indianapolis,Online,56.0,Engineer,50.0,1.0,2158.59,2024-11-04 08:08:36,TA_Bin_4,Senior,3
542.72,Credit,Indianapolis,Branch,43.0,Doctor,92.0,1.0,6011.8,2024-11-04 08:08:53,TA_Bin_4,Adult,3
79.80000000000001,Debit,Fort Worth,ATM,73.0,Retired,76.0,1.0,6372.58,2024-11-04 08:06:48,TA_Bin_2,Senior,1
46.24000000000001,Debit,San Diego,Branch,57.0,Engineer,52.0,1.0,2569.56,2024-11-04 08:07:24,TA_Bin_1,Senior,1
327.8,Debit,San Francisco,ATM,61.0,Doctor,54.0,1.0,10585.48,2024-11-04 08:09:18,TA_Bin_3,Senior,0
445.79,Debit,Las Vegas,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,2024-11-04 08:12:05,TA_Bin_4,Adult,2
55.889999999999986,Debit,Fresno,Online,72.0,Retired,150.0,1.0,3689.65,2024-11-04 08:11:33,TA_Bin_1,Senior,2
158.41,Debit,Sacramento,Branch,28.0,Student,16.0,1.0,1512.1599999999999,2024-11-04 08:10:03,TA_Bin_2,Youth,0
101.19,Credit,Denver,Online,64.0,Doctor,75.0,1.0,14389.45,2024-11-04 08:09:44,TA_Bin_2,Senior,0
61.97,Debit,Phoenix,ATM,74.0,Retired,95.0,1.0,7014.69,2024-11-04 08:10:47,TA_Bin_1,Senior,2
27.210000000000008,Debit,San Jose,ATM,79.0,Retired,102.0,1.0,3520.61,2024-11-04 08:06:49,TA_Bin_1,Senior,1
173.74,Debit,Houston,Online,80.0,Retired,63.99999999999999,1.0,4913.42,2024-11-04 08:11:52,TA_Bin_2,Senior,2
176.11,Debit,San Jose,Branch,38.0,Engineer,105.0,1.0,9155.35,2024-11-04 08:10:30,TA_Bin_2,Adult,0
88.4,Debit,Fort Worth,Online,46.0,Engineer,174.0,1.0,2567.53,2024-11-04 08:09:41,TA_Bin_2,Adult,0
567.92,Debit,Columbus,Online,53.0,Retired,14.0,1.0,3779.47,2024-11-04 08:12:12,TA_Bin_4,Adult,2
138.11,Credit,Phoenix,Online,68.0,Retired,104.0,1.0,4177.65,2024-11-04 08:07:04,TA_Bin_2,Senior,1
456.93,Credit,Virginia Beach,Branch,28.0,Engineer,193.0,1.0,7284.76,2024-11-04 08:09:29,TA_Bin_4,Youth,0
101.42000000000002,Debit,Atlanta,Online,66.0,Retired,146.0,1.0,6530.59,2024-11-04 08:12:22,TA_Bin_2,Senior,2
300.61,Debit,El Paso,Online,44.0,Doctor,51.0,1.0,7895.54,2024-11-04 08:11:56,TA_Bin_3,Adult,2
265.94,Debit,Boston,Online,54.0,Engineer,132.0,1.0,6781.3,2024-11-04 08:06:37,TA_Bin_3,Senior,1
345.54,Debit,San Diego,Online,29.0,Engineer,50.0,1.0,2091.78,2024-11-04 08:11:09,TA_Bin_3,Youth,2
411.52,Debit,Los Angeles,ATM,41.0,Doctor,88.0,1.0,11108.39,2024-11-04 08:09:13,TA_Bin_4,Adult,3
111.20999999999998,Debit,Portland,Branch,35.0,Doctor,111.0,1.0,9088.36,2024-11-04 08:12:12,TA_Bin_2,Youth,2
316.37,Debit,Colorado Springs,ATM,53.0,Engineer,86.0,1.0,4671.69,2024-11-04 08:08:00,TA_Bin_3,Adult,3
260.63,Debit,Fort Worth,Branch,37.0,Engineer,142.0,1.0,7534.73,2024-11-04 08:08:49,TA_Bin_3,Adult,3
92.36000000000001,Debit,Dallas,ATM,29.0,Engineer,144.0,1.0,6353.14,2024-11-04 08:07:55,TA_Bin_2,Youth,3
262.06,Debit,Oklahoma City,Branch,63.0,Doctor,118.0,1.0,13587.52,2024-11-04 08:10:23,TA_Bin_3,Senior,0
64.5,Debit,Denver,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,2024-11-04 08:08:31,TA_Bin_1,Senior,3
175.94,Debit,Indianapolis,ATM,57.0,Retired,89.0,1.0,3728.04,2024-11-04 08:07:11,TA_Bin_2,Senior,1
199.47,Debit,Detroit,Online,57.0,Doctor,142.0,1.0,6067.44,2024-11-04 08:07:22,TA_Bin_2,Senior,1
51.06999999999999,Debit,Dallas,Branch,63.0,Retired,133.0,1.0,4292.16,2024-11-04 08:12:12,TA_Bin_1,Senior,2
435.86,Debit,Jacksonville,ATM,56.0,Retired,134.0,1.0,3801.82,2024-11-04 08:09:18,TA_Bin_4,Senior,0
74.73000000000002,Credit,Jacksonville,Branch,64.0,Retired,162.0,1.0,6353.22,2024-11-04 08:08:26,TA_Bin_1,Senior,3
182.79,Credit,Louisville,Online,23.0,Student,14.0,1.0,1251.85,2024-11-04 08:06:54,TA_Bin_2,Youth,1
